scenario_name,merkle_proof_mode,payload_format,security_target_bits,soundness_assumption,total_explicit_query_count,round_query_counts,commitment_ood_samples,payload_bytes,upload_chunk_size,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,stage,repetition,actual_cu,elapsed_ns,status,error,parser_bytes,sha_calls,sha_bytes,merkle_levels
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,0,0,upload_total,0,23070,,ok,,0,0,0,0
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,parse_sbf,0,314095,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,total_sbf,0,337165,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,parse_sbf,1,314095,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,total_sbf,1,337165,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,parse_sbf,2,314095,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,total_sbf,2,337165,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,parse_sbf,3,314095,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,total_sbf,3,337165,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,parse_sbf,4,314095,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,total_sbf,4,337165,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,parse_sbf,5,314095,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,total_sbf,5,337165,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,parse_sbf,6,314095,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,total_sbf,6,337165,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,parse_sbf,7,314095,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,total_sbf,7,337165,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,parse_sbf,8,314095,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,total_sbf,8,337165,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,parse_sbf,9,314095,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,flat_nodes,128.0,whir_capacity_full,39,25|14,2,11328,640,18,32768,1,total_sbf,9,337165,,ok,,11328,356,24224,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,host_parse,0,,2510500,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,0,0,upload_total,0,29439,,ok,,0,0,0,0
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,parse_sbf,0,424689,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,total_sbf,0,454128,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,parse_sbf,1,424689,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,total_sbf,1,454128,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,parse_sbf,2,424689,,ok,,14396,393,30192,19
whir_t128_capacity_full,separate_paths,canonical_payload,128.0,whir_capacity_full,39,25|14,2,14396,640,23,32768,1,total_sbf,2,454128,,ok,,14396,393,30192,19
