scenario_name,path_variant,whir_fold_mode,merkle_proof_mode,query_reuse_mode,security_target_bits,soundness_assumption,total_explicit_query_count,round_query_counts,commitment_ood_samples,proof_bytes,upload_chunk_size,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,stage,repetition,actual_cu,elapsed_ns,status,error,sha_calls,sha_bytes,merkle_levels,m31_mul_ops,cm31_mul_ops,qm31_mul_ops,field_mul_projection,extension_mul_projection,field_inv_projection
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_parse,6,1486,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_per_round_queries,6,823777,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_transcript_setup,6,19425,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_final_round,7,49043,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_folding,7,12462,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_ood,7,12144,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_parse,7,1486,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_per_round_queries,7,823777,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_transcript_setup,7,19425,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_final_round,8,49043,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_folding,8,12462,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_ood,8,12144,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_parse,8,1486,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_per_round_queries,8,823777,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_transcript_setup,8,19425,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_final_round,9,49043,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_folding,9,12462,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_ood,9,12144,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_parse,9,1486,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_per_round_queries,9,823777,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,per_query_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,phase_transcript_setup,9,19425,,ok,,0,0,0,0,0,0,4014,325,50
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,round_batch_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,32768,1,host_verify,0,,6554834,ok,,315,19719,354,1890,325,25,1935,376,2
whir_t128_capacity_full,transcript_full,raw_fibers,minimal_subtree,round_batch_inversion,128.0,whir_capacity_full,39,25|14,2,5932,640,10,0,0,upload_total,0,12486,,ok,,0,0,0,0,0,0,1935,376,2
