scenario_name,round0_variant,whir_fold_mode,merkle_proof_mode,security_target_bits,soundness_assumption,round_index,round_query_count,round_merkle_depth,round_ood_samples,round_selector_count,round_pow_bits,round_sumcheck_rounds,round_folding_pow_bits,proof_bytes,upload_chunk_size,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,stage,repetition,actual_cu,elapsed_ns,status,error,sha_calls,sha_bytes,merkle_levels,m31_mul_ops,cm31_mul_ops,qm31_mul_ops,field_mul_projection,extension_mul_projection,field_inv_projection
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,verify_sbf,8,660343,,ok,,222,14871,254,2028,180,18,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,verify_sbf,9,660343,,ok,,222,14871,254,2028,180,18,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,0,4040,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,0,33964,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,0,1475,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,0,621502,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,1,4040,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,1,33964,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,1,1475,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,1,621502,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,2,4040,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,2,33964,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,2,1475,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,2,621502,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,3,4040,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,3,33964,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,3,1475,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,3,621502,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,4,4040,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,4,33964,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,4,1475,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,4,621502,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,5,4040,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,5,33964,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,5,1475,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,5,621502,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,6,4040,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,6,33964,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,6,1475,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,6,621502,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,7,4040,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,7,33964,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,7,1475,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,7,621502,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,8,4040,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,8,33964,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,8,1475,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,8,621502,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,9,4040,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,9,33964,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,9,1475,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,baseline_round0,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,9,621502,,ok,,0,0,0,0,0,0,2608,234,36
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,host_verify,0,,5210583,ok,,222,14871,254,1102,234,18,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,verify_sbf,0,623241,,ok,,222,14871,254,1102,234,18,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,verify_sbf,1,623241,,ok,,222,14871,254,1102,234,18,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,verify_sbf,2,623241,,ok,,222,14871,254,1102,234,18,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,verify_sbf,3,623241,,ok,,222,14871,254,1102,234,18,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,verify_sbf,4,623241,,ok,,222,14871,254,1102,234,18,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,verify_sbf,5,623241,,ok,,222,14871,254,1102,234,18,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,verify_sbf,6,623241,,ok,,222,14871,254,1102,234,18,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,verify_sbf,7,623241,,ok,,222,14871,254,1102,234,18,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,verify_sbf,8,623241,,ok,,222,14871,254,1102,234,18,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,verify_sbf,9,623241,,ok,,222,14871,254,1102,234,18,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,0,4040,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,0,33964,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,0,1475,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,0,584400,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,1,4040,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,1,33964,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,1,1475,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,1,584400,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,2,4040,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,2,33964,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,2,1475,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,2,584400,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,3,4040,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,3,33964,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,3,1475,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,3,584400,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,4,4040,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,4,33964,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,4,1475,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,4,584400,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,5,4040,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,5,33964,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,5,1475,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,5,584400,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,6,4040,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,6,33964,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,6,1475,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,6,584400,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,7,4040,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,7,33964,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,7,1475,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,7,584400,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,8,4040,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,8,33964,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,8,1475,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,8,584400,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_folding,9,4040,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_ood,9,33964,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_parse,9,1475,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,round_reuse_batch_inverse,local_interpolant,separate_paths,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,12356,640,20,32768,1,phase_per_round_queries,9,584400,,ok,,0,0,0,0,0,0,1138,271,2
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,host_verify,0,,8103209,ok,,103,6779,254,1956,180,18,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,verify_sbf,0,632170,,ok,,103,6779,254,1956,180,18,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,verify_sbf,1,632170,,ok,,103,6779,254,1956,180,18,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,verify_sbf,2,632170,,ok,,103,6779,254,1956,180,18,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,verify_sbf,3,632170,,ok,,103,6779,254,1956,180,18,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,verify_sbf,4,632170,,ok,,103,6779,254,1956,180,18,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,verify_sbf,5,632170,,ok,,103,6779,254,1956,180,18,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,verify_sbf,6,632170,,ok,,103,6779,254,1956,180,18,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,verify_sbf,7,632170,,ok,,103,6779,254,1956,180,18,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,verify_sbf,8,632170,,ok,,103,6779,254,1956,180,18,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,verify_sbf,9,632170,,ok,,103,6779,254,1956,180,18,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_folding,0,4037,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_ood,0,33963,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_parse,0,1471,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_per_round_queries,0,593339,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_folding,1,4037,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_ood,1,33963,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_parse,1,1471,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_per_round_queries,1,593339,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_folding,2,4037,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_ood,2,33963,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_parse,2,1471,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_per_round_queries,2,593339,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_folding,3,4037,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_ood,3,33963,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_parse,3,1471,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_per_round_queries,3,593339,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_folding,4,4037,,ok,,0,0,0,0,0,0,2536,234,36
whir_t100_capacity_full,baseline_round0,raw_fibers,minimal_subtree,100.0,whir_capacity_full,0,18,8,2,1,30,4,0,5668,640,9,32768,1,phase_ood,4,33963,,ok,,0,0,0,0,0,0,2536,234,36
